measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1993,16.442049221944956,17.107135089432795,15.236539296446415
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,1993,8.926816601513096,9.356702149332119,8.01866578465504
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,1996,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2021,0.032895667746217314,0.0365220905167212,0.029159101196253694
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1996,17.936680474110567,18.659590169508064,16.49713766423435
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,1996,9.155916379124035,9.6006512113102,8.221934016266573
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2002,0.6375583247949093,0.7972009797829791,0.5239283422878824
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1993,68.12802080954673,77.6619135044055,58.32604593676061
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2020,0.22834383318418577,0.2754758961214327,0.18620217225319155
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1993,144.89557546158792,160.7113697127166,127.47691401114285
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2021,0.028495358144568633,0.03108324882538053,0.024834381360527204
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2021,442.79810131879145,448.16343737887934,437.8811072894921
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2002,0.5828218794336391,1.149049150854207,0.25991253486037663
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2002,558.1466750977523,615.2006137046037,506.6258663759611
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2002,26.89520038593149,30.496389628293112,23.254386586123736
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,1993,0.6388626305944806,0.7966741129716518,0.4994449896503637
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2021,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1993,604.4577156004416,656.2263986849374,543.0399598073873
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1993,26.481037801318795,31.073447593910277,22.380855443975406
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2020,409.3375186829762,475.41994502221195,353.0677856763449
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,22.663058660049938,27.726115976742456,18.1364283170514
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2021,0.0007438184156617953,0.0017187869594472358,0.0001415057038127768
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2002,0.043547962515448665,0.04671325398720324,0.03952662620142463
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2021,12.643637702455885,13.333868753283525,11.641626260975238
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2021,21.933882218029716,23.511101000889408,19.313852303118498
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2002,29.513595018743924,33.764739145765056,25.6541373176195
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2020,29.66259185953124,35.364905123076134,23.65302532642321
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2021,24.55537542217706,30.822609805909586,18.841283413813954
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,1993,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2020,0.21467068689365745,0.44085034436875925,0.09513557310796956
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,1993,0.6565195064040715,1.3520985227985594,0.25770000027907103
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2021,118.99359170894968,148.2400971526256,93.68240783499267
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2020,0.03304044102310225,0.03673051123429566,0.029351027723567277
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2002,0.07028274784111865,0.07439817116224562,0.06537036481144815
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2002,536.8635406847376,540.314348340457,534.792155444222
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2002,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2020,0.0012316996468132093,0.0025471972005364192,0.000288139320986122
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2020,0.028767166897183043,0.03128427718307801,0.025317853537130657
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2020,439.45525970076574,443.29636894276166,436.68241499542904
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2002,19.21067391953945,20.024712448627213,17.739570541936338
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2002,13.337890528043618,14.02257545128825,11.942364702766497
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2002,0.27525820240099297,0.6426697131557182,0.12588624679687474
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2020,24.20148617017538,29.50449656448653,19.223339124846238
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,12.529769724541621,13.161092139189408,11.476846904184512
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2020,21.739152490460565,23.57548464339253,19.054214299579982
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2002,53.140174072252556,60.48341662216041,46.02210210534475
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2020,118.65142497874787,141.79062981676853,99.51586785369958
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,1993,0.965322211297968,2.073943930778412,0.4005719913301862
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2020,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2002,142.14189634419023,160.2141885293615,124.07484125422152
